SiteNumber,SiteCode,Type,LocationID,Region,City,FacilityName,Ownership,Use,Owner,OwnerAddress,OwnerCityStateZIP,OwnerPhone,Manager,ManagerPhone
50702.1,A,AIRPORT,'SHG,KOBUK,SHUNGNAK,SHUNGNAK,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-5230,ALVIN WERNEKE,907-442-3147
50703.01,C,SEAPLANE BASE,'AA12,SITKA,SITKA,DOVE ISLAND LODGE,PRIVATE,PRIVATE,HAROLD AND TRACY LUMBETH,PO BOX 1512,"SITKA, AK 99835",907-747-5660,HAROLD AND TRACY LUMBETH,907-747-5660
50703.2,C,SEAPLANE BASE,'A29,SITKA,SITKA,SITKA,PUBLIC,PUBLIC,CITY & BOROUGH OF SITKA,PO BOX 79,"SITKA, AK 99835",907-747-3294,STAN ELIASAN,907-747-3439
50703,A,AIRPORT,'SIT,SITKA,SITKA,SITKA ROCKY GUTIERREZ,PUBLIC,PUBLIC,ALASKA DOT&PF SOUTHCOAST REGION,6860 GLACIER HWY,"JUNEAU, AK 99801",907-465-1786,STEVE BELL,907-966-2960
50704,A,AIRPORT,'SGY,SKAGWAY-YAKUTAT,SKAGWAY,SKAGWAY,PUBLIC,PUBLIC,ALASKA DOT&PF SOUTHCOAST REGION,PO BOX 112506,"JUNEAU, AK 99811",907-465-1786,MISSY TYSON,907-983-2323
50708.03,A,AIRPORT,'3AK9,MATANUSKA-SUSITNA,SKWENTNA,RIVER JOHN,PRIVATE,PRIVATE,JOHN BERGGREN,16420 ST JAMES CIR,"ANCHORAGE, AK 99516",907-345-1842,JOHN BERGGREN,907-345-1842
50708,A,AIRPORT,'SKW,MATANUSKA-SUSITNA,SKWENTNA,SKWENTNA,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0782,STEVE BANSE,907-745-3117
50699.5,A,AIRPORT,'1AK6,MATANUSKA-SUSITNA,SKWENTNA,TALACHULITNA RIVER,PRIVATE,PRIVATE,"TAL, INC.",PO BOX 220144,"ANCHORAGE, AK 99522",,STEVE JAKAB,907-232-7302
50708.02,A,AIRPORT,'1AK8,MATANUSKA-SUSITNA,SKWENTNA,TALAHEIM,PRIVATE,PRIVATE,MARK MILLER,PO BOX 190043,"ANCHORAGE, AK 99519",907-248-6205,MARK MILLER,907-440-0616
50709,A,AIRPORT,'DDT,VALDEZ-CHITNA-WHITIE,SLANA,DUFFYS TAVERN,PRIVATE,PRIVATE,GMAPA INC.,HCO1-BOX 450,"GAKONA, AK 99586",907-822-4653,D. M. MAC TURNEY,907-822-4653
50711,A,AIRPORT,'SLQ,KUSKOKWIM,SLEETMUTE,SLEETMUTE,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0749,RICHARD CILETTI,907-675-4345
50711.6,A,AIRPORT,'7AK2,JUNEAU,SNETTISHAM,SNETTISHAM,PUBLIC,PRIVATE,AEL & P,5601 TONSGARD CT,"JUNEAU, AK 99801",907-780-2222,SCOTT WILLIS,907-780-2222
50713.23,A,AIRPORT,'70AK,KENAI PENINSULA,SOLDOTNA,BANGERTER FIELD,PRIVATE,PRIVATE,KENT BANGERTER,PO BOX 2737,"SOLDOTNA, AK 99669",801-558-9550,KENT BANGERTER,801-558-9550
50713.13,A,AIRPORT,'7AK5,KENAI-COOK INLET,SOLDOTNA,DAHLER HOMESTEAD,PRIVATE,PRIVATE,VIRGIL DAHLER,PO BOX 53,"SOLDOTNA, AK 99669",,,
50713.14,A,AIRPORT,'7AK6,KENAI-COOK INLET,SOLDOTNA,DAN FRANCE,PRIVATE,PRIVATE,DAN FRANCE,"HC 1, BOX 134","SOLDOTNA, AK 99669",907-262-4976,DAN FRANCE,907-262-4976
50713.11,A,AIRPORT,'7AK3,KENAI-COOK INLET,SOLDOTNA,GAEDE,PRIVATE,PRIVATE,ROGER J RUPP,PO BOX 4473,"SOLDOTNA, AK 99669",907-262-9265,ROGER J RUPP,907-262-9265
50713.1,A,AIRPORT,'1AK4,KENAI-COOK INLET,SOLDOTNA,KENAI RIVER AIRPARK,PRIVATE,PRIVATE,KENAI RIVER AIRPARK ASSOC.,3264 SUN VALLEY DR,"EAGLE RIVER, AK 99577",907-223-6771,JOHN W. SPRINGS,907-227-2149
50713.21,C,SEAPLANE BASE,'L85,KENAI-COOK INLET,SOLDOTNA,MACKEYS LAKES,PUBLIC,PUBLIC,PUBLIC DOMAIN,,,,UNKNOWN,
50713.22,A,AIRPORT,'AK55,KENAI PENINSULA,SOLDOTNA,MOOSE RUN AIRSTRIP,PRIVATE,PRIVATE,PAUL FEDORKA & GENEVIEVE KLEBBA,PO BOX 1749,"SOLDOTNA, AK 99669",907-260-5705,PAUL FEDORKA OR GENEVIEVE KLEBBA,907-260-5705
50713.2,A,AIRPORT,'SXQ,KENAI-COOK INLET,SOLDOTNA,SOLDOTNA,PUBLIC,PUBLIC,CITY OF SOLDOTNA,177 N BIRCH ST,"SOLDOTNA, AK 99669",907-262-9107,KYLE KORNELIS,907-262-9107
50713.19,H,HELIPORT,'SD1,KENAI-COOK INLET,SOLDOTNA,SOLDOTNA HOSPITAL H,PRIVATE,PUBLIC,CENTRAL PENINSULA GEN HOSPITAL,250 HOSPITAL PL,"SOLDOTNA, AK 99669",,MAINTENANCE DIRECTOR,907-714-4404
50714.2,A,AIRPORT,'AK26,NOME,SOLOMON,SOLOMON STATE FIELD,PRIVATE,PRIVATE,SOLOMON VILLAGE CORP,PO BOX 243,"NOME, AK 99762",907-222-6668,GREG TIMBERS,907-222-6668
50714.45,A,AIRPORT,'WSN,BRISTOL BAY,SOUTH NAKNEK,SOUTH NAKNEK NR 2,PUBLIC,PUBLIC,ALASKA DOT&PF SOUTHCOAST REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0747,KYLER HYLTON,907-246-3325
50714.6,A,AIRPORT,'SVW,KUSKOKWIM,SPARREVOHN,SPARREVOHN LRRS,US AIR FORCE,PRIVATE,US AIR FORCE,"10471 20TH ST, SUITE 361","ELMENDORF AFB, AK 99506",907-552-3442,NICK HILTON,907-552-4400
50717.1,C,SEAPLANE BASE,'36H,ALEUTIAN ISLANDS,SQUAW HARBOR,SQUAW HARBOR,PUBLIC,PUBLIC,PUBLIC DOMAIN,,,,,
50680.4,A,AIRPORT,'PBV,BETHEL,ST GEORGE,ST GEORGE,PUBLIC,PUBLIC,ALASKA DOT&PF SOUTHCOAST REGION,PO BOX 112506,"JUNEAU, AK 99811",907-465-1779,HAROLD KREMER,907-532-5000
50680.8,A,AIRPORT,'KSM,KUSILVAK,ST MARY'S,ST MARY'S,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-2200,ERIK WEINGARTH,907-438-2416
50681.11,A,AIRPORT,'SMK,NOME,ST MICHAEL,ST MICHAEL,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-2200,JOHN WILSON,907-625-1025
50682,A,AIRPORT,'SNP,BETHEL,ST PAUL ISLAND,ST PAUL ISLAND,PUBLIC,PUBLIC,ALASKA DOT&PF SOUTHCOAST REGION,PO BOX 112506,"JUNEAU, AK 99811",907-465-1779,HAROLD KREMER,907-532-5000
50719,C,SEAPLANE BASE,'WSB,PRINCE OF WALES,STEAMBOAT BAY,STEAMBOAT BAY,PRIVATE,PUBLIC,STEAMBOAT BAY RESORT,PO BOX 549,"CRAIG, AK 99921",801-870-2570,BRIAN CUNNIGHAM,253-225-4256
50719.4,A,AIRPORT,'WBB,NOME,STEBBINS,STEBBINS,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-2200,JOHN WILSON,907-625-1025
50720.07,A,AIRPORT,'AK01,KENAI PENINSULA,STERLING,ALASKA AIRPARK,PRIVATE,PRIVATE,ALASKA AIRPARK INC,PO BOX 1107,"STERLING, AK 99672",907-260-2658,ROBERT J. BREEDEN,907-260-2658
50720.06,A,AIRPORT,'AK05,KENAI PENINSULA,STERLING,BREEDEN,PRIVATE,PRIVATE,ROBERT J. BREEDEN,PO BOX 1107,"STERLING, AK 99672",907-260-2658,ROBERT J. BREEDEN,907-260-2658
50720,A,AIRPORT,'88AK,KENAI PENINSULA,STERLING,DUTCH LANDING STRIP,PRIVATE,PRIVATE,JERRY HOLLAND,36680 DUTCH LANDING LP,"STERLING, AK 99672",907-262-4316,JERRY HOLLAND,907-262-4316
50720.04,A,AIRPORT,'53AK,KENAI PENINSULA,STERLING,LAKEWOOD AIRSTRIP,PRIVATE,PRIVATE,"D & D DEVELOPMENT, INC.",PO BOX 446,"STERLING, AK 99611",907-262-1552,DENNIS DOWNS & DENNIS DIX,907-262-1552
50720.05,A,AIRPORT,'AK84,KENAI PENINSULA,STERLING,SCOOTER'S LANDING STRIP,PRIVATE,PRIVATE,SCOOTER'S LANDING H.O. ASSN.,PO BOX 1150,"STERLING, AK 99672",907-229-9193,SLHA PRESIDENT,907-229-9193
50720.2,A,AIRPORT,'AK39,KENAI-COOK INLET,STERLING,SOUTH GASLINE,PRIVATE,PRIVATE,ALASKA PIPELINE CO,3000 SPENARD RD,"ANCHORAGE, AK 99503",907-277-5551,JOSEPH LEPLEY,907-264-3748
50720.01,A,AIRPORT,'40AK,KENAI PENINSULA,STERLING,STERLING AIR PARK,PRIVATE,PRIVATE,STERLING AIR PARK H O ASSN.,39797 CROSSWIND ST,"STERLING, AK 99672",907-262-5100,"FRANK CHRISTENSEN, PRESIDENT",907-262-5100
50721,A,AIRPORT,'SVS,UPPER YUKON,STEVENS VILLAGE,STEVENS VILLAGE,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-5280,TOM WILLIAMS,907-451-5280
50722.01,A,AIRPORT,'SRV,KUSKOKWIM,STONY RIVER,STONY RIVER 2,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0749,RICHARD CILETTI,907-675-4345
50725,A,AIRPORT,'UMM,MATANUSKA-SUSITNA,SUMMIT,SUMMIT,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99701",907-451-2200,TOM WILLIAMS,907-451-5280
50729,A,AIRPORT,'8AK6,MATANUSKA-SUSITNA,SUSITNA STATION,LITTLE SUSITNA,PRIVATE,PRIVATE,STING RAY LLC,PO BOX 241405,"ANCHORAGE, AK 99524",,STING RAY LLC,907-279-3411
50730.03,A,AIRPORT,'52AK,ANCHORAGE,SUTTON,CRAG MOUNTAIN,PRIVATE,PRIVATE,RICK DOLFI,PO BOX 52,"SUTTON, AK 99674",907-745-4799,RICK DOLFI,907-745-4799
50730.02,A,AIRPORT,'AK59,MATANUSKA-SUSITNA,SUTTON,KING RANCH,PRIVATE,PRIVATE,AIRPORT OPERATOR,39901 N GLENN HWY,"SUTTON, AK 99674",907-745-5701,DAVID KING,907-745-5701
50735,A,AIRPORT,'TCT,KUSKOKWIM,TAKOTNA,TAKOTNA,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0747,STEFFAN STRICK,907-524-3241
50736,A,AIRPORT,'TLJ,KUSKOKWIM,TAKOTNA,TATALINA LRRS,US AIR FORCE,PRIVATE,US AIR FORCE,"10471 20TH ST, SUITE 361","ELMENDORF AFB, AK 99506",907-552-3442,"NICK HILTON,",907-552-4400
50736.4,C,SEAPLANE BASE,'A43,JUNEAU,TAKU HARBOR,TAKU HARBOR,PUBLIC,PUBLIC,CITY AND BOROUGH OF JUNEAU,155 S. SEWARD ST,"JUNEAU, AK 99801",907-586-5240,JUNEAU DOCKS AND HARBOR DEPARTMENT,907-586-5255
50736.7,C,SEAPLANE BASE,'TKL,JUNEAU,TAKU LODGE,TAKU LODGE,PRIVATE,PUBLIC,TAKU GLACIER LODGE,PO BOX 33597,"JUNEAU, AK 99803",907-789-5932,MIKE WARD,907-789-5932
50738.01,A,AIRPORT,'2AK7,MATANUSKA-SUSITNA,TALKEETNA,BALD MOUNTAIN,PRIVATE,PRIVATE,FRANK KNAPP,PO BOX 78,"PALMER, AK 99645",907-841-0298,KRIS KNAPP,907-841-5023
50738.09,A,AIRPORT,'51AK,MATANUSKA-SUSITNA,TALKEETNA,BIRCH CREEK LANDING,PRIVATE,PRIVATE,DREW HAAG,PO BOX 821,"TALKEETNA, AK 99676",907-355-4808,DREW HAAG,907-355-4808
50739.1,A,AIRPORT,'AA09,MATANUSKA-SUSITNA,TALKEETNA,BUSCH CREEK,PRIVATE,PRIVATE,BUSCH CREEK MINE,2400 COLLEGE,"FAIRBANKS, AK 99709",907-371-4816,DENNIS WALKER,907-320-0220
50738.04,A,AIRPORT,'AK19,MATANUSKA-SUSITNA,TALKEETNA,CARL'S LANDING,PRIVATE,PRIVATE,CARL'S LANDING AIRMAN'S ASSN,HC89 BOX 8320,"TALKEETNA, AK 99676",907-733-2796,CARL THOMAS,907-733-2796
50738.07,C,SEAPLANE BASE,'AK8,MATANUSKA-SUSITNA,TALKEETNA,CHRISTIANSEN LAKE,PRIVATE,PUBLIC,DON LEE,PO BOX 139,"TALKEETNA, AK 99676",907-733-4500,DON LEE,907-733-4500
50738.3,A,AIRPORT,'45AA,MATANUSKA-SUSITNA,TALKEETNA,DAVIDSON STRIP,PRIVATE,PRIVATE,DANNY DAVIDSON,12145 AVION ST,"ANCHORAGE, AK 99516",907-441-5969,DANNY DAVIDSON,907-441-5969
50738.06,A,AIRPORT,'21AK,MATANUSKA-SUSITNA,TALKEETNA,MONTANA CREEK,PRIVATE,PRIVATE,JOANNE POTTS,HC89 BOX 530,"WILLOW, AK 99688",907-733-6760,JOANNE POTTS,907-733-6760
50738.1,A,AIRPORT,'49AK,MATANUSKA-SUSITNA,TALKEETNA,SECLUDED LAKE,PRIVATE,PRIVATE,"SECLUDED LAKE AIRPORT, INC.",PO BOX 148,"TALKEETRA, AK 99676",907-235-5537,ANDREW MILLER,907-235-5537
50738.08,A,AIRPORT,'AA00,MATANUSKA-SUSITNA,TALKEETNA,SHUMP,PRIVATE,PRIVATE,ROBERT GERLACH,PO BOX 23,"TALKEETNA, AK 99676",907-733-2612,ROBERT GERLACH,907-733-2612
50738.02,A,AIRPORT,'3AK3,ALEUTIAN ISLANDS,TALKEETNA,SONGLO VISTA,PRIVATE,PRIVATE,LEONARD KRAGNESS,PO BOX 13409,"TRAPPER CREEK, AK 99683",907-733-8000,LEONARD KRAGNESS,907-733-8000
50738.03,A,AIRPORT,'AK61,MATANUSKA-SUSITNA,TALKEETNA,STEPHAN LAKE LODGE,PRIVATE,PRIVATE,JOHN MADSEN,5856 FREE STATE RD,"MARSHALL, VA 20115",907-331-8045,JOHN MADSEN,907-331-8045
50738,A,AIRPORT,'TKA,MATANUSKA-SUSITNA,TALKEETNA,TALKEETNA,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0760,STEPHEN HANSON,907-733-2278
50739,A,AIRPORT,'AK44,MATANUSKA-SUSITNA,TALKEETNA,TALKEETNA VILLAGE STRIP,PUBLIC,PRIVATE,BLM/ANC FIELD OFFICE,4700 BLM RD,"ANCHORAGE, AK 99507",907-267-1246,BLM/ANC FIELD OFFICE,907-267-1246
50742,A,AIRPORT,'TSG,SOUTHEAST FAIRBANKS,TANACROSS,TANACROSS,PUBLIC,PUBLIC,BUREAU OF LAND MANAGEMENT,1150 UNIVERSITY AVE,"FAIRBANKS, AK 99709",907-474-2200,LANORE HEPPLER,907-474-2320
50746.01,A,AIRPORT,'7AK0,FAIRBANKS NORTH STAR,TANANA,ART Z,PRIVATE,PRIVATE, CHUCK JOHNSON,2382 SKILAND RD,"FAIRBANKS, AK 99712",,CHARLES DEER,907-479-6152
50746,A,AIRPORT,'TAL,YUKON-KOYUKUK,TANANA,RALPH M CALHOUN MEMORIAL,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-5280,TOM WILLIAMS,907-451-5280
50749.1,A,AIRPORT,'7KA,VALDEZ-CHITNA-WHITIE,TATITLEK,TATITLEK,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99701",907-451-2200,STEVE SEARLES,907-835-5658
50750,A,AIRPORT,'8KA,KUSKOKWIM,TATITNA,TATITNA,PUBLIC,PUBLIC,US BUREAU OF LAND MANAGEMENT,6881 ABBOT LOOP RD,"ANCHORAGE, AK 99507",907-267-1213,,
50752,A,AIRPORT,'AK49,NOME,TAYLOR,TAYLOR,PRIVATE,PRIVATE,N B TWEET,BOX 1107,"NOME, AK 99762",,BILL TWEET,
50753,A,AIRPORT,'AK64,KUSKOKWIM,TAYLOR MOUNTAIN MINE,TAYLOR MOUNTAIN,PUBLIC,PRIVATE,STATE OF AK DEPT OF NATL RESC,"550 W 7TH AVE, SUITE 900C","ANCHORAGE, AK 99510",907-269-8503,JAMIN KLOPMAN / JOE DAUGHTERY,907-745-5783
50754,A,AIRPORT,'Z14,VALDEZ-CHITNA-WHITIE,TAZLINA,TAZLINA,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99701",907-451-2200,JOHN HOFFMAN,907-822-3222
50754.1,C,SEAPLANE BASE,'5AK,VALDEZ-CHITNA-WHITIE,TAZLINA,TAZLINA /SMOKEY LAKE/,PRIVATE,PUBLIC,ARTHUR WIKLE,"MILE 156 GLENN HWY, HC1 BOX 2640","GLENNALLEN, AK 99588",907-822-3061,ARTHUR WIKLE,907-822-3061
50755,A,AIRPORT,'2K5,KUSKOKWIM,TELIDA,TELIDA,PUBLIC,PUBLIC,PUBLIC DOMAIN,,,,,
50756.1,A,AIRPORT,'TER,NOME,TELLER,TELLER,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99701",907-451-2200,JOSEPH JOHNSON,907-443-3431
50757.8,C,SEAPLANE BASE,'TKE,SITKA,TENAKEE SPRINGS,TENAKEE,PUBLIC,PUBLIC,ALASKA DOT&PF SOUTHCOAST REGION,6860 GLACIER HWY,"JUNEAU, AK 99801",907-465-1786,PAUL KHERA,907-465-1786
50759.01,A,AIRPORT,'3T4,ALEUTIAN ISLANDS,TETLIN,TETLIN,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER ROAD,"FAIRBANKS, AK 99709",907-451-2200,DENNIS BISHOP,907-883-5128
50759.36,C,SEAPLANE BASE,'KTB,PRINCE OF WALES,THORNE BAY,THORNE BAY,PUBLIC,PUBLIC,CITY OF THORNE BAY,"PO BOX 19110, PO BOX 112506","THORNE BAY, AK 99919",907-828-3380,"SHANE NYQUIST, HARBOR MASTER",907-823-3380
50759.45,C,SEAPLANE BASE,'AK56,BRISTOL BAY,TIKCHIK,TIKCHIK LODGE,PUBLIC,PRIVATE,PUBLIC DOMAIN,,,,,
50760,A,AIRPORT,'TNC,NOME,TIN CITY,TIN CITY LRRS,US ARMY,PRIVATE,US AIR FORCE,"10471 20TH ST, SUITE 361","ELMENDORF AFB, AK 99506",907-552-3442,NICK HILTON,907-552-4400
50764.4,A,AIRPORT,'TOG,BETHEL,TOGIAK VILLAGE,TOGIAK,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0749,NORMAN HEYANO,907-842-5511
50764.711,A,AIRPORT,'9AK0,FAIRBANKS NORTH STAR,TOK,SPORTSMENS PARADISE,PRIVATE,PRIVATE,DOUG FREDRICK,HC63 BOX 1320,"SLANA, AK 99586",,DOUG FREDRICK,
50764.71,A,AIRPORT,'8AK9,FAIRBANKS NORTH STAR,TOK,TOK 2,PRIVATE,PRIVATE,BAYLESS & ROBERTS,PO BOX 225,"TOK, AK 99780",,BAYLESS AND ROBERTS,
50764.72,A,AIRPORT,'6K8,VALDEZ-CHITNA-WHITIE,TOK,TOK JUNCTION,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-2200,DENNIS BISHOP,907-883-5128
50764.75,C,SEAPLANE BASE,'57A,PRINCE OF WALES,TOKEEN,TOKEEN,PRIVATE,PUBLIC,,,,,RONALD FRITZGERALD,907-247-1201
50766.4,A,AIRPORT,'OOK,KUSILVAK,TOKSOOK BAY,TOKSOOK BAY,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0747,DAVID CUMMINGS,907-543-2495
50767.3,C,SEAPLANE BASE,'58A,VALDEZ-CHITNA-WHITIE,TOLSONA LAKE,TOLSONA LAKE,PUBLIC,PUBLIC,ALASKA DEPT FISH & GAME,PO BOX 47,"GLENNALLEN, AK 99588",,CHRISTINE HELLER,907-822-3433
50769.2,A,AIRPORT,'9AK,YUKON-KOYUKUK,TOTATLANIKA RIVER,TOTATLANIKA RIVER,PUBLIC,PUBLIC,PUBLIC DOMAIN,,,,,
50769.3,A,AIRPORT,'5AK0,KENAI-COOK INLET,TRADING BAY,TRADING BAY PRODUCTION,PRIVATE,PRIVATE,"HILCORP ALASKA, LLC","3800 CENTERPOINT DRIVE, #100, PO BOX 196247","ANCHORAGE, AK 99503",907-776-6725,"KENNETH LUCAS, LOGISTICS",907-776-6725
50769.82,A,AIRPORT,'8AK5,MATANUSKA-SUSITNA,TRAPPER CREEK,FORT CROSBY AIRPORT,PRIVATE,PRIVATE,KENNETH CROSBY,PO BOX 13355,"TRAPPER CREEK, AK 99683",907-733-1566,KENNETH CROSBY,907-733-1566
50769.8,A,AIRPORT,'81AK,ANCHORAGE,TRAPPER CREEK,MC KINLEY COUNTRY,PRIVATE,PRIVATE,SHARON HECIMOVICH,PO BOX 13469,"TRAPPER CREEK, AK 99683",907-947-8060,SHARON HECIMOVICH,907-947-8060
50769.81,A,AIRPORT,'0AA5,MATANUSKA-SUSITNA,TRAPPER CREEK,RANGEVIEW AIRSTRIP,PRIVATE,PRIVATE,MARY ANNA JURASEK,HC89 BOX 5400,"WILLOW, AK 99688",907-733-3090,MARY ANNA JURASEK,907-733-3090
50769.9,H,HELIPORT,'61AK,MATANUSKA-SUSITNA,TRAPPER CREEK/TALKEETNA,ERA CHULITNA RIVER,PRIVATE,PRIVATE,ERA HELICOPTERS LLC,6160 CARL BRADY DR,"ANCHORAGE, AK 99502",907-550-8627,ANCHORAGE OPERATIONS,907-550-8600
50771,A,AIRPORT,'TLT,BETHEL,TULUKSAK,TULUKSAK,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0747,LAWERENCE DAVIS,907-543-2498
50772.4,C,SEAPLANE BASE,'Z20,BETHEL,TUNTUTULIAK,TUNTUTULIAK,PUBLIC,PUBLIC,PUBLIC DOMAIN,,,,,
50772.6,A,AIRPORT,'A61,BETHEL,TUNTUTULIAK,TUNTUTULIAK,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0747,LAWERENCE DAVIS,907 543-2495
50773,A,AIRPORT,'4KA,BETHEL,TUNUNAK,TUNUNAK,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-543-3498,LAWRENCE DAVIS,907-543-2495
50773.5,C,SEAPLANE BASE,'AK62,KETCHIKAN GATEWAY,TUXEKAN ISLAND,NAUKATI BAY,PUBLIC,PUBLIC,NAUKATI BAY COMMUNITY,PO BOX NKI #1,"NAUKATI BAY, AK 99950",907-629-4104,ANDY RICHTER,907-629-4104
50776,A,AIRPORT,'A63,BETHEL,TWIN HILLS,TWIN HILLS,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0749,NORMAN HEYANO,907-842-5511
50738.20,A,AIRPORT,'93AK,MATANUSKA-SUSITNA,TYONE CREEK,TYONE CREEK 907AU CAMP,PRIVATE,PRIVATE,DANIEL RODRIGUE,PO BOX 2977,"PALMER, AK 99654",907-331-8953,DENNIS WALKER,907-229-4709
50788.11,H,HELIPORT,'5AK1,ANCHORAGE,TYONEK,BELUGA,PRIVATE,PRIVATE,CHUGACH ELECTRIC ASSN,5601 ELECTRON DR,"ANCHORAGE, AK 99519",800-478-7494,CHUGACH ELECTRIC ASSN,800-478-7494
50788.1,A,AIRPORT,'9AK3,KENAI-COOK INLET,TYONEK,NIKOLAI CREEK,PRIVATE,PRIVATE,STATE OF ALASKA DNR,PO BOX 107005,"ANCHORAGE, AK 99510",907-269-8565,CLARK COX,907-269-8565
50788,A,AIRPORT,'TYE,KENAI-COOK INLET,TYONEK,TYONEK,PRIVATE,PRIVATE,VILLAGE OF TYONEK,GENERAL DELIVERY BOX 82009,"TYONEK, AK 99682",907-583-2201,AIRPORT MGR,907-583-2201
50790.19,A,AIRPORT,'AK96,KODIAK ISLAND,UGASHIK,RANDY BRIGGS MEM FLD,PRIVATE,PRIVATE,BRIGGS-WAY PROPERTIES,PO BOX 424,"PILOT POINT, AK 99649",907-797-4180,ROLAND BRIGGS,907-797-4180
50790.1,A,AIRPORT,'9A8,KODIAK ISLAND,UGASHIK,UGASHIK,PUBLIC,PUBLIC,ALASKA DOT&PF SOUTHCOAST REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0747,TYLER HYLTON,907-246-3325
50795,A,AIRPORT,'UMT,BARROW,UMIAT,UMIAT,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-5280,TOM WILLIAMS,907-451-5280
50799,A,AIRPORT,'UNK,NOME,UNALAKLEET,UNALAKLEET,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99701",907-451-2200,JOHN WILSON,907-625-1025
50801,A,AIRPORT,'DUT,ALEUTIAN ISLANDS,UNALASKA,UNALASKA,PUBLIC,PUBLIC,ALASKA DOT&PF SOUTHCOAST REGION,PO BOX 112500,"JUNEAU, AK 99811",907-465-4512,DALE RUCKMAN,907-581-1786
50822,A,AIRPORT,'UTO,YUKON-KOYUKUK,UTOPIA CREEK,INDIAN MOUNTAIN LRRS,US AIR FORCE,PRIVATE,US AIR FORCE,"10471 20TH ST, SUITE 361","ELMENDORF AFB:, AK 99506",907-552-3442,NICK HILTON,907-552-4400
50825.13,H,HELIPORT,'3AA3,VALDEZ-CORDOVA,VALDEZ,CVTC FIELD,PRIVATE,PRIVATE,COPPER VALLEY TELEPHONE COOPERATIVE,PO BOX 337,"VALDEZ, AK 99686",907-835-2231,CHRIS MISHMASH,907-835-7700
50825.12,C,SEAPLANE BASE,'L93,ALEUTIAN ISLANDS,VALDEZ,ROBE LAKE,PUBLIC,PUBLIC,ALASKA DEPT OF NATURAL RESOURCES,550 W 7TH AVE,"ANCHORAGE, AK 99501",907-835-8718,DEAN CUMMINGS,907-831-1386
