SiteNumber,SiteCode,Type,LocationID,Region,City,FacilityName,Ownership,Use,Owner,OwnerAddress,OwnerCityStateZIP,OwnerPhone,Manager,ManagerPhone
50698.0,A,AIRPORT,'SMU,VALDEZ-CHITNA-WHITIE,SHEEP MOUNTAIN,SHEEP MOUNTAIN,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"FAIRBANKS, AK 99709",907-451-2200,JOHN WILSON,907-745-2159
50698.71,A,AIRPORT,'SXP,KUSILVAK,SHELDON POINT,EARECKSON AS,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-552-3442,JOHN WILSON,907-625-1025
50699.0,A,AIRPORT,'SYA,ALEUTIAN ISLANDS,SHEMYA,SHISHMAREF,US AIR FORCE,PRIVATE,ALASKA DOT&PF NORTHERN REGION,"10471 20TH ST, SUITE 361","ELMENDORF AFB, AK 99506",907-552-3442,KIMBERLY HOPKINS,907-392-3361
50701.01,A,AIRPORT,'SHH,NOME,SHISHMAREF,SHISHMAREF,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-2200,JOSEPH JOHNSON,907-443-2500
50702.1,A,AIRPORT,'SHG,KOBUK,SHUNGNAK,DOVE ISLAND LODGE,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"SITKA, AK 99835",907-451-5230,ALVIN WERNEKE,907-442-3147
50703.01,C,SEAPLANE BASE,'AA12,SITKA,SITKA,DOVE ISLAND LODGE,PRIVATE,PRIVATE,HAROLD AND TRACY LUMBETH,PO BOX 79,"SITKA, AK 99835",907-747-5660,HAROLD AND TRACY LUMBETH,907-747-5660
50703.2,A,SEAPLANE BASE,'A29,SITKA,SITKA,SITKA,PUBLIC,PUBLIC,CITY & BOROUGH OF SITKA,6860 GLACIER HWY,"SITKA, AK 99835",907-747-3294,STAN ELIASAN,907-966-2960
50703.0,A,AIRPORT,'SIT,SITKA,SITKA,SITKA ROCKY GUTIERREZ,PUBLIC,PUBLIC,ALASKA DOT&PF SOUTHCOAST REGION,6860 GLACIER HWY,"JUNEAU, AK 99801",907-465-1786,STEVE BELL,907-966-2960
50704.0,A,AIRPORT,'SGY,SKAGWAY-YAKUTAT,SKAGWAY,SKAGWAY,PUBLIC,PUBLIC,JOHN BERGGREN,PO BOX 112506,"JUNEAU, AK 99811",907-345-1842,MISSY TYSON,907-983-2323
50708.03,A,AIRPORT,'3AK9,MATANUSKA-SUSITNA,SKWENTNA,RIVER JOHN,PUBLIC,PRIVATE,JOHN BERGGREN,PO BOX 196900,"ANCHORAGE, AK 99516",907-345-1842,STEVE BANSE,907-745-3117
50708.0,A,AIRPORT,'SKW,MATANUSKA-SUSITNA,SKWENTNA,SKWENTNA,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99522",907-269-0782,STEVE BANSE,907-745-3117
50699.5,A,AIRPORT,'1AK6,MATANUSKA-SUSITNA,SKWENTNA,TALACHULITNA RIVER,PRIVATE,PRIVATE,"TAL, INC.",PO BOX 220144,"ANCHORAGE, AK 99522",,STEVE JAKAB,907-232-7302
50708.02,A,AIRPORT,'1AK8,MATANUSKA-SUSITNA,SKWENTNA,DUFFYS TAVERN,PRIVATE,PRIVATE,GMAPA INC.,PO BOX 190043,"ANCHORAGE, AK 99519",907-248-6205,MARK MILLER,907-440-0616
50709.0,A,AIRPORT,'DDT,VALDEZ-CHITNA-WHITIE,SLANA,DUFFYS TAVERN,PUBLIC,PRIVATE,GMAPA INC.,HCO1-BOX 450,"GAKONA, AK 99586",907-822-4653,D. M. MAC TURNEY,907-822-4653
50711.0,A,AIRPORT,'SLQ,KUSKOKWIM,SLEETMUTE,SLEETMUTE,PUBLIC,PUBLIC,AEL & P,PO BOX 196900,"JUNEAU, AK 99801",907-269-0749,RICHARD CILETTI,907-675-4345
50711.6,A,AIRPORT,'7AK2,JUNEAU,SNETTISHAM,BANGERTER FIELD,PUBLIC,PRIVATE,AEL & P,PO BOX 2737,"JUNEAU, AK 99801",907-780-2222,SCOTT WILLIS,907-780-2222
50713.23,A,AIRPORT,'70AK,KENAI PENINSULA,SOLDOTNA,BANGERTER FIELD,PRIVATE,PRIVATE,KENT BANGERTER,PO BOX 53,"SOLDOTNA, AK 99669",801-558-9550,KENT BANGERTER,
50713.13,A,AIRPORT,'7AK5,KENAI-COOK INLET,SOLDOTNA,DAHLER HOMESTEAD,PRIVATE,PRIVATE,DAN FRANCE,PO BOX 53,"SOLDOTNA, AK 99669",,,
50713.14,A,AIRPORT,'7AK6,KENAI-COOK INLET,SOLDOTNA,DAN FRANCE,PRIVATE,PRIVATE,DAN FRANCE,PO BOX 4473,"SOLDOTNA, AK 99669",907-262-4976,DAN FRANCE,907-262-4976
50713.11,A,AIRPORT,'7AK3,KENAI-COOK INLET,SOLDOTNA,GAEDE,PRIVATE,PRIVATE,ROGER J RUPP,PO BOX 4473,"EAGLE RIVER, AK 99577",907-262-9265,ROGER J RUPP,907-262-9265
50713.1,A,AIRPORT,'1AK4,KENAI-COOK INLET,SOLDOTNA,MACKEYS LAKES,PRIVATE,PRIVATE,KENAI RIVER AIRPARK ASSOC.,3264 SUN VALLEY DR,,907-223-6771,JOHN W. SPRINGS,907-227-2149
50713.21,C,SEAPLANE BASE,'L85,KENAI-COOK INLET,SOLDOTNA,MACKEYS LAKES,PRIVATE,PUBLIC,PUBLIC DOMAIN,,,,UNKNOWN,
50713.22,A,AIRPORT,'AK55,KENAI PENINSULA,SOLDOTNA,SOLDOTNA,PUBLIC,PUBLIC,PAUL FEDORKA & GENEVIEVE KLEBBA,PO BOX 1749,"SOLDOTNA, AK 99669",907-260-5705,PAUL FEDORKA OR GENEVIEVE KLEBBA,907-260-5705
50713.2,A,AIRPORT,'SXQ,KENAI-COOK INLET,SOLDOTNA,SOLDOTNA HOSPITAL H,PUBLIC,PUBLIC,CITY OF SOLDOTNA,250 HOSPITAL PL,"SOLDOTNA, AK 99669",907-262-9107,KYLE KORNELIS,907-714-4404
50713.19,H,HELIPORT,'SD1,KENAI-COOK INLET,SOLOMON,SOLDOTNA HOSPITAL H,PRIVATE,PUBLIC,CENTRAL PENINSULA GEN HOSPITAL,250 HOSPITAL PL,"NOME, AK 99762",,MAINTENANCE DIRECTOR,907-714-4404
50714.2,A,AIRPORT,'AK26,NOME,SOLOMON,SOLOMON STATE FIELD,PRIVATE,PUBLIC,SOLOMON VILLAGE CORP,PO BOX 243,"NOME, AK 99762",907-222-6668,GREG TIMBERS,907-222-6668
50714.45,A,AIRPORT,'WSN,BRISTOL BAY,SOUTH NAKNEK,SOUTH NAKNEK NR 2,PUBLIC,PUBLIC,ALASKA DOT&PF SOUTHCOAST REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0747,KYLER HYLTON,907-552-4400
50714.6,A,AIRPORT,'SVW,KUSKOKWIM,SPARREVOHN,SPARREVOHN LRRS,US AIR FORCE,PUBLIC,PUBLIC DOMAIN,"10471 20TH ST, SUITE 361",,907-552-3442,NICK HILTON,907-552-4400
50717.1,C,SEAPLANE BASE,'36H,BETHEL,SQUAW HARBOR,SQUAW HARBOR,PUBLIC,PUBLIC,PUBLIC DOMAIN,,,,,
50680.4,A,AIRPORT,'PBV,KUSILVAK,ST GEORGE,ST GEORGE,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"JUNEAU, AK 99811",907-465-1779,HAROLD KREMER,907-532-5000
50680.8,A,AIRPORT,'KSM,KUSILVAK,ST MARY'S,ST MARY'S,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-2200,JOHN WILSON,907-438-2416
50681.11,A,AIRPORT,'SMK,NOME,ST PAUL ISLAND,ST MICHAEL,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-2200,JOHN WILSON,907-625-1025
50682.0,A,AIRPORT,'SNP,BETHEL,ST PAUL ISLAND,ST PAUL ISLAND,PUBLIC,PUBLIC,ALASKA DOT&PF SOUTHCOAST REGION,PO BOX 549,"JUNEAU, AK 99811",907-465-1779,HAROLD KREMER,907-532-5000
50719.0,C,AIRPORT,'WSB,PRINCE OF WALES,STEAMBOAT BAY,STEAMBOAT BAY,PRIVATE,PUBLIC,ALASKA DOT&PF NORTHERN REGION,PO BOX 549,"CRAIG, AK 99921",801-870-2570,BRIAN CUNNIGHAM,253-225-4256
50719.4,A,AIRPORT,'WBB,NOME,STERLING,STEBBINS,PRIVATE,PUBLIC,ALASKA AIRPARK INC,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-2200,JOHN WILSON,907-625-1025
50720.07,A,AIRPORT,'AK01,KENAI PENINSULA,STERLING,ALASKA AIRPARK,PRIVATE,PRIVATE,ALASKA AIRPARK INC,PO BOX 1107,"STERLING, AK 99672",907-260-2658,ROBERT J. BREEDEN,907-260-2658
50720.06,A,AIRPORT,'AK05,KENAI PENINSULA,STERLING,DUTCH LANDING STRIP,PRIVATE,PRIVATE,ROBERT J. BREEDEN,PO BOX 1107,"STERLING, AK 99672",907-260-2658,ROBERT J. BREEDEN,907-262-4316
50720.0,A,AIRPORT,'88AK,KENAI PENINSULA,STERLING,DUTCH LANDING STRIP,PRIVATE,PRIVATE,JERRY HOLLAND,PO BOX 446,"STERLING, AK 99672",907-262-4316,JERRY HOLLAND,907-262-1552
50720.04,A,AIRPORT,'53AK,KENAI PENINSULA,STERLING,LAKEWOOD AIRSTRIP,PRIVATE,PRIVATE,"D & D DEVELOPMENT, INC.",PO BOX 446,"STERLING, AK 99672",907-262-1552,SLHA PRESIDENT,907-229-9193
50720.05,A,AIRPORT,'AK84,KENAI PENINSULA,STERLING,SCOOTER'S LANDING STRIP,PRIVATE,PRIVATE,SCOOTER'S LANDING H.O. ASSN.,PO BOX 1150,"STERLING, AK 99672",907-229-9193,SLHA PRESIDENT,907-229-9193
50720.2,A,AIRPORT,'AK39,KENAI-COOK INLET,STERLING,SOUTH GASLINE,PRIVATE,PRIVATE,ALASKA PIPELINE CO,3000 SPENARD RD,"STERLING, AK 99672",907-277-5551,"FRANK CHRISTENSEN, PRESIDENT",907-264-3748
50720.01,A,AIRPORT,'40AK,UPPER YUKON,STERLING,STEVENS VILLAGE,PRIVATE,PRIVATE,STERLING AIR PARK H O ASSN.,39797 CROSSWIND ST,"STERLING, AK 99672",907-262-5100,TOM WILLIAMS,907-262-5100
50721.0,A,AIRPORT,'SVS,KUSKOKWIM,STEVENS VILLAGE,STONY RIVER 2,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-269-0749,RICHARD CILETTI,907-451-5280
50722.01,A,AIRPORT,'SRV,KUSKOKWIM,STONY RIVER,STONY RIVER 2,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0749,RICHARD CILETTI,907-675-4345
50725.0,A,AIRPORT,'UMM,MATANUSKA-SUSITNA,SUSITNA STATION,SUMMIT,PRIVATE,PUBLIC,STING RAY LLC,2301 PEGER RD,"FAIRBANKS, AK 99701",,TOM WILLIAMS,907-279-3411
50729.0,A,AIRPORT,'8AK6,ANCHORAGE,SUSITNA STATION,LITTLE SUSITNA,PRIVATE,PRIVATE,RICK DOLFI,PO BOX 241405,"ANCHORAGE, AK 99524",,STING RAY LLC,907-279-3411
50730.03,A,AIRPORT,'52AK,ANCHORAGE,SUTTON,CRAG MOUNTAIN,PRIVATE,PRIVATE,RICK DOLFI,PO BOX 52,"SUTTON, AK 99674",907-745-4799,DAVID KING,907-745-5701
50730.02,A,AIRPORT,'AK59,MATANUSKA-SUSITNA,SUTTON,KING RANCH,PRIVATE,PRIVATE,AIRPORT OPERATOR,39901 N GLENN HWY,"SUTTON, AK 99674",907-745-5701,DAVID KING,907-745-5701
50735.0,A,AIRPORT,'TCT,KUSKOKWIM,TAKOTNA,TAKOTNA,PUBLIC,PRIVATE,ALASKA DOT&PF CENTRAL REGION,"10471 20TH ST, SUITE 361","ELMENDORF AFB, AK 99506",907-552-3442,"NICK HILTON,",907-524-3241
50736.0,A,AIRPORT,'TLJ,KUSKOKWIM,TAKOTNA,TATALINA LRRS,US AIR FORCE,PRIVATE,CITY AND BOROUGH OF JUNEAU,"10471 20TH ST, SUITE 361","JUNEAU, AK 99801",907-552-3442,"NICK HILTON,",907-586-5255
50736.4,C,SEAPLANE BASE,'A43,JUNEAU,TAKU HARBOR,TAKU HARBOR,PUBLIC,PUBLIC,TAKU GLACIER LODGE,155 S. SEWARD ST,"JUNEAU, AK 99801",907-586-5240,JUNEAU DOCKS AND HARBOR DEPARTMENT,907-586-5255
50736.7,C,SEAPLANE BASE,'TKL,MATANUSKA-SUSITNA,TAKU LODGE,TAKU LODGE,PRIVATE,PUBLIC,TAKU GLACIER LODGE,PO BOX 78,"JUNEAU, AK 99803",907-789-5932,MIKE WARD,907-789-5932
50738.01,A,AIRPORT,'2AK7,MATANUSKA-SUSITNA,TALKEETNA,BALD MOUNTAIN,PRIVATE,PRIVATE,FRANK KNAPP,PO BOX 78,"TALKEETNA, AK 99676",907-841-0298,KRIS KNAPP,907-841-5023
50738.09,A,AIRPORT,'51AK,MATANUSKA-SUSITNA,TALKEETNA,BIRCH CREEK LANDING,PRIVATE,PRIVATE,DREW HAAG,PO BOX 821,"FAIRBANKS, AK 99709",907-371-4816,DREW HAAG,907-320-0220
50739.1,A,AIRPORT,'AA09,MATANUSKA-SUSITNA,TALKEETNA,BUSCH CREEK,PRIVATE,PRIVATE,BUSCH CREEK MINE,2400 COLLEGE,"FAIRBANKS, AK 99709",907-371-4816,DENNIS WALKER,907-320-0220
50738.04,A,AIRPORT,'AK19,MATANUSKA-SUSITNA,TALKEETNA,CARL'S LANDING,PRIVATE,PUBLIC,CARL'S LANDING AIRMAN'S ASSN,HC89 BOX 8320,"TALKEETNA, AK 99676",907-733-2796,CARL THOMAS,907-733-2796
50738.07,C,AIRPORT,'AK8,MATANUSKA-SUSITNA,TALKEETNA,CHRISTIANSEN LAKE,PRIVATE,PUBLIC,DON LEE,PO BOX 139,"ANCHORAGE, AK 99516",907-733-4500,DON LEE,907-733-4500
50738.3,A,AIRPORT,'45AA,MATANUSKA-SUSITNA,TALKEETNA,MONTANA CREEK,PRIVATE,PRIVATE,DANNY DAVIDSON,12145 AVION ST,"ANCHORAGE, AK 99516",907-441-5969,DANNY DAVIDSON,907-441-5969
50738.06,A,AIRPORT,'21AK,MATANUSKA-SUSITNA,TALKEETNA,SECLUDED LAKE,PRIVATE,PRIVATE,JOANNE POTTS,HC89 BOX 530,"WILLOW, AK 99688",907-733-6760,JOANNE POTTS,907-733-6760
50738.1,A,AIRPORT,'49AK,MATANUSKA-SUSITNA,TALKEETNA,SECLUDED LAKE,PRIVATE,PRIVATE,"SECLUDED LAKE AIRPORT, INC.",PO BOX 148,"TALKEETRA, AK 99676",907-733-2612,ANDREW MILLER,907-733-2612
50738.08,A,AIRPORT,'AA00,MATANUSKA-SUSITNA,TALKEETNA,SHUMP,PRIVATE,PRIVATE,ROBERT GERLACH,PO BOX 23,"TALKEETNA, AK 99676",907-733-2612,LEONARD KRAGNESS,907-733-2612
50738.02,A,AIRPORT,'3AK3,ALEUTIAN ISLANDS,TALKEETNA,SONGLO VISTA,PRIVATE,PRIVATE,LEONARD KRAGNESS,5856 FREE STATE RD,"MARSHALL, VA 20115",907-733-8000,JOHN MADSEN,907-733-8000
50738.03,A,AIRPORT,'AK61,MATANUSKA-SUSITNA,TALKEETNA,STEPHAN LAKE LODGE,PRIVATE,PUBLIC,JOHN MADSEN,5856 FREE STATE RD,"ANCHORAGE, AK 99519",907-269-0760,JOHN MADSEN,907-331-8045
50738.0,A,AIRPORT,'TKA,MATANUSKA-SUSITNA,TALKEETNA,TALKEETNA,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0760,STEPHEN HANSON,907-733-2278
50739.0,A,AIRPORT,'AK44,MATANUSKA-SUSITNA,TALKEETNA,TALKEETNA VILLAGE STRIP,PUBLIC,PRIVATE,BLM/ANC FIELD OFFICE,1150 UNIVERSITY AVE,"ANCHORAGE, AK 99507",907-267-1246,BLM/ANC FIELD OFFICE,907-267-1246
50742.0,A,AIRPORT,'TSG,SOUTHEAST FAIRBANKS,TANACROSS,TANACROSS,PUBLIC,PRIVATE,BUREAU OF LAND MANAGEMENT,1150 UNIVERSITY AVE,"FAIRBANKS, AK 99709",907-474-2200,LANORE HEPPLER,907-479-6152
50746.01,A,AIRPORT,'7AK0,FAIRBANKS NORTH STAR,TANANA,ART Z,PRIVATE,PRIVATE, CHUCK JOHNSON,2382 SKILAND RD,"FAIRBANKS, AK 99712",907-451-5280,CHARLES DEER,907-479-6152
50746.0,A,AIRPORT,'TAL,YUKON-KOYUKUK,TANANA,RALPH M CALHOUN MEMORIAL,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99701",907-451-5280,STEVE SEARLES,907-835-5658
50749.1,A,AIRPORT,'7KA,VALDEZ-CHITNA-WHITIE,TATITNA,TATITNA,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"ANCHORAGE, AK 99507",907-451-2200,,907-835-5658
50750.0,A,AIRPORT,'8KA,KUSKOKWIM,TATITNA,TATITNA,PUBLIC,PUBLIC,US BUREAU OF LAND MANAGEMENT,BOX 1107,"ANCHORAGE, AK 99507",907-267-1213,,
50752.0,A,AIRPORT,'AK49,NOME,TAYLOR,TAYLOR,PRIVATE,PRIVATE,N B TWEET,BOX 1107,"ANCHORAGE, AK 99510",,BILL TWEET,
50753.0,A,AIRPORT,'AK64,KUSKOKWIM,TAYLOR MOUNTAIN MINE,TAYLOR MOUNTAIN,PUBLIC,PUBLIC,STATE OF AK DEPT OF NATL RESC,"550 W 7TH AVE, SUITE 900C","FAIRBANKS, AK 99701",907-269-8503,JAMIN KLOPMAN / JOE DAUGHTERY,907-745-5783
50754.0,A,AIRPORT,'Z14,VALDEZ-CHITNA-WHITIE,TAZLINA,TAZLINA,PRIVATE,PUBLIC,ARTHUR WIKLE,2301 PEGER RD,"FAIRBANKS, AK 99701",907-451-2200,ARTHUR WIKLE,907-822-3222
50754.1,C,SEAPLANE BASE,'5AK,KUSKOKWIM,TAZLINA,TAZLINA /SMOKEY LAKE/,PRIVATE,PUBLIC,ARTHUR WIKLE,"MILE 156 GLENN HWY, HC1 BOX 2640","GLENNALLEN, AK 99588",,ARTHUR WIKLE,907-822-3061
50755.0,A,AIRPORT,'2K5,KUSKOKWIM,TELIDA,TELIDA,PUBLIC,PUBLIC,PUBLIC DOMAIN,,"FAIRBANKS, AK 99701",,,907-443-3431
50756.1,A,AIRPORT,'TER,NOME,TENAKEE SPRINGS,TENAKEE,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99701",907-451-2200,JOSEPH JOHNSON,907-443-3431
50757.8,A,SEAPLANE BASE,'TKE,SITKA,TENAKEE SPRINGS,TETLIN,PUBLIC,PUBLIC,ALASKA DOT&PF SOUTHCOAST REGION,6860 GLACIER HWY,"JUNEAU, AK 99801",907-465-1786,PAUL KHERA,907-465-1786
50759.01,A,AIRPORT,'3T4,PRINCE OF WALES,THORNE BAY,TETLIN,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,"PO BOX 19110, PO BOX 112506","FAIRBANKS, AK 99709",907-451-2200,"SHANE NYQUIST, HARBOR MASTER",907-883-5128
50759.36,C,SEAPLANE BASE,'KTB,PRINCE OF WALES,TIKCHIK,TIKCHIK LODGE,PUBLIC,PUBLIC,CITY OF THORNE BAY,"PO BOX 19110, PO BOX 112506","THORNE BAY, AK 99919",907-828-3380,,
50759.45,C,SEAPLANE BASE,'AK56,BRISTOL BAY,TIKCHIK,TIKCHIK LODGE,PUBLIC,PRIVATE,PUBLIC DOMAIN,,,,,
50760.0,A,AIRPORT,'TNC,NOME,TOGIAK VILLAGE,TIN CITY LRRS,US ARMY,PUBLIC,US AIR FORCE,PO BOX 196900,"ELMENDORF AFB, AK 99506",907-552-3442,NICK HILTON,907-552-4400
50764.4,A,AIRPORT,'TOG,BETHEL,TOGIAK VILLAGE,TOGIAK,PRIVATE,PRIVATE,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0749,NORMAN HEYANO,907-842-5511
50764.710999999996,A,AIRPORT,'9AK0,FAIRBANKS NORTH STAR,TOK,SPORTSMENS PARADISE,PRIVATE,PRIVATE,DOUG FREDRICK,HC63 BOX 1320,"SLANA, AK 99586",,DOUG FREDRICK,
50764.71,A,AIRPORT,'8AK9,VALDEZ-CHITNA-WHITIE,TOK,TOK 2,PRIVATE,PRIVATE,BAYLESS & ROBERTS,PO BOX 225,"FAIRBANKS, AK 99709",,BAYLESS AND ROBERTS,
50764.72,A,SEAPLANE BASE,'6K8,VALDEZ-CHITNA-WHITIE,TOK,TOK JUNCTION,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-2200,RONALD FRITZGERALD,907-883-5128
50764.75,C,SEAPLANE BASE,'57A,PRINCE OF WALES,TOKEEN,TOKEEN,PRIVATE,PUBLIC,,,,,DAVID CUMMINGS,907-247-1201
50766.4,A,SEAPLANE BASE,'OOK,KUSILVAK,TOLSONA LAKE,TOKSOOK BAY,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 47,"ANCHORAGE, AK 99519",907-269-0747,DAVID CUMMINGS,907-543-2495
50767.3,C,SEAPLANE BASE,'58A,VALDEZ-CHITNA-WHITIE,TOLSONA LAKE,TOLSONA LAKE,PUBLIC,PUBLIC,ALASKA DEPT FISH & GAME,PO BOX 47,"GLENNALLEN, AK 99588",,,907-822-3433
50769.2,A,AIRPORT,'9AK,YUKON-KOYUKUK,TOTATLANIKA RIVER,TOTATLANIKA RIVER,PUBLIC,PUBLIC,"HILCORP ALASKA, LLC",,,,,907-776-6725
50769.3,A,AIRPORT,'5AK0,KENAI-COOK INLET,TRAPPER CREEK,TRADING BAY PRODUCTION,PRIVATE,PRIVATE,"HILCORP ALASKA, LLC","3800 CENTERPOINT DRIVE, #100, PO BOX 196247","ANCHORAGE, AK 99503",907-776-6725,"KENNETH LUCAS, LOGISTICS",907-776-6725
50769.82,A,AIRPORT,'8AK5,MATANUSKA-SUSITNA,TRAPPER CREEK,FORT CROSBY AIRPORT,PRIVATE,PRIVATE,KENNETH CROSBY,PO BOX 13355,"TRAPPER CREEK, AK 99683",907-733-1566,KENNETH CROSBY,907-733-1566
50769.8,A,AIRPORT,'81AK,ANCHORAGE,TRAPPER CREEK,MC KINLEY COUNTRY,PRIVATE,PRIVATE,SHARON HECIMOVICH,PO BOX 13469,"TRAPPER CREEK, AK 99683",907-947-8060,SHARON HECIMOVICH,907-947-8060
50769.81,H,AIRPORT,'0AA5,MATANUSKA-SUSITNA,TRAPPER CREEK,RANGEVIEW AIRSTRIP,PRIVATE,PRIVATE,MARY ANNA JURASEK,6160 CARL BRADY DR,"WILLOW, AK 99688",907-733-3090,MARY ANNA JURASEK,907-550-8600
50769.9,H,HELIPORT,'61AK,MATANUSKA-SUSITNA,TRAPPER CREEK/TALKEETNA,ERA CHULITNA RIVER,PRIVATE,PRIVATE,ALASKA DOT&PF CENTRAL REGION,6160 CARL BRADY DR,"ANCHORAGE, AK 99502",907-269-0747,ANCHORAGE OPERATIONS,907-550-8600
50771.0,C,SEAPLANE BASE,'TLT,BETHEL,TULUKSAK,TULUKSAK,PUBLIC,PUBLIC,PUBLIC DOMAIN,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0747,LAWERENCE DAVIS,907-543-2498
50772.4,A,SEAPLANE BASE,'Z20,BETHEL,TUNTUTULIAK,TUNTUTULIAK,PUBLIC,PUBLIC,PUBLIC DOMAIN,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0747,,907 543-2495
50772.6,A,AIRPORT,'A61,BETHEL,TUNTUTULIAK,TUNTUTULIAK,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"ANCHORAGE, AK 99519",907-269-0747,LAWERENCE DAVIS,907 543-2495
50773.0,A,AIRPORT,'4KA,BETHEL,TUNUNAK,TUNUNAK,PUBLIC,PUBLIC,NAUKATI BAY COMMUNITY,PO BOX 196900,"ANCHORAGE, AK 99519",907-543-3498,LAWRENCE DAVIS,907-543-2495
50773.5,C,SEAPLANE BASE,'AK62,KETCHIKAN GATEWAY,TUXEKAN ISLAND,NAUKATI BAY,PUBLIC,PUBLIC,NAUKATI BAY COMMUNITY,PO BOX NKI #1,"ANCHORAGE, AK 99519",907-269-0749,NORMAN HEYANO,907-629-4104
50776.0,A,AIRPORT,'A63,BETHEL,TWIN HILLS,TWIN HILLS,PUBLIC,PUBLIC,ALASKA DOT&PF CENTRAL REGION,PO BOX 196900,"PALMER, AK 99654",907-269-0749,NORMAN HEYANO,907-842-5511
50738.2,A,AIRPORT,'93AK,MATANUSKA-SUSITNA,TYONE CREEK,TYONE CREEK 907AU CAMP,PRIVATE,PRIVATE,CHUGACH ELECTRIC ASSN,5601 ELECTRON DR,"PALMER, AK 99654",907-331-8953,CHUGACH ELECTRIC ASSN,907-229-4709
50788.11,H,AIRPORT,'5AK1,KENAI-COOK INLET,TYONEK,BELUGA,PRIVATE,PRIVATE,STATE OF ALASKA DNR,PO BOX 107005,"ANCHORAGE, AK 99510",907-269-8565,CHUGACH ELECTRIC ASSN,800-478-7494
50788.1,A,AIRPORT,'9AK3,KENAI-COOK INLET,TYONEK,NIKOLAI CREEK,PRIVATE,PRIVATE,STATE OF ALASKA DNR,PO BOX 107005,"ANCHORAGE, AK 99510",907-269-8565,CLARK COX,907-269-8565
50788.0,A,AIRPORT,'TYE,KENAI-COOK INLET,UGASHIK,TYONEK,PRIVATE,PRIVATE,BRIGGS-WAY PROPERTIES,GENERAL DELIVERY BOX 82009,"PILOT POINT, AK 99649",907-797-4180,AIRPORT MGR,907-583-2201
50790.19,A,AIRPORT,'AK96,KODIAK ISLAND,UGASHIK,RANDY BRIGGS MEM FLD,PRIVATE,PRIVATE,ALASKA DOT&PF SOUTHCOAST REGION,PO BOX 424,"ANCHORAGE, AK 99519",907-269-0747,ROLAND BRIGGS,907-797-4180
50790.1,A,AIRPORT,'9A8,KODIAK ISLAND,UGASHIK,UGASHIK,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,PO BOX 196900,"FAIRBANKS, AK 99709",907-269-0747,TOM WILLIAMS,907-451-5280
50795.0,A,AIRPORT,'UMT,BARROW,UMIAT,UMIAT,PUBLIC,PUBLIC,ALASKA DOT&PF NORTHERN REGION,2301 PEGER RD,"FAIRBANKS, AK 99709",907-451-5280,TOM WILLIAMS,907-625-1025
50799.0,A,AIRPORT,'UNK,NOME,UNALAKLEET,UNALAKLEET,PUBLIC,PUBLIC,ALASKA DOT&PF SOUTHCOAST REGION,PO BOX 112500,"FAIRBANKS, AK 99701",907-465-4512,JOHN WILSON,907-581-1786
