imdbID,Title,Year,Rating,Runtime,Genre,Released,Director,Writer,Cast,Metacritic,imdbRating,imdbVotes,Poster,Plot,Language,Country,Awards,lastUpdated
tt1899175,Exsanguination,2011,Unrated,"74 min","Comedy, Horror, Mystery",2011-02-17,"Stuart Brick","Stuart Brick","Mark T. Lee, Shane Land, Greg Vestal, Melissa Vestal",N/A,5.7,53,http://ia.media-imdb.com/images/M/MV5BMTk3OTAwNjc1OV5BMl5BanBnXkFtZTcwNjA3Nzk3NQ@@._V1_SX300.jpg,"One dark room. Two bound strangers. And, a whole lot of blood.",English,USA,N/A,"2014-09-23 00:27:58"
tt1899262,"On the Line",2011,TV-G,"30 min","Documentary, Short",2011-04-08,N/A,N/A,N/A,N/A,0.0,0,N/A,"On The Line documents a Latina journalist as she patrols the U.S.-Mexican border with the Minutemen Civil Defense Corps...",English,USA,N/A,"2014-07-14 16:10:09"
tt1899653,"Supply and Demand",2011,TV-14,"41 min","Crime, Drama, Mystery",2011-05-18,"Charles S. Carroll","Jeff Davis (created by), Erica Messer, Rick Dunkle (story)","Joe Mantegna, Shemar Moore, Matthew Gray Gubler, Kirsten Vangsness",N/A,7.9,390,http://ia.media-imdb.com/images/M/MV5BMTM1OTg2MDc3NV5BMl5BanBnXkFtZTcwNzQxMzEzNQ@@._V1_SX300.jpg,"Hotch calls an early morning meeting, the first he's called since Gideon left, which raises the curiosity of the team. He tells them that because of budget issues, there is going to be some...",English,USA,N/A,"2014-06-02 06:03:53"
tt1900094,"After Hours",2011,TV-14,"60 min","Drama, Mystery",2011-05-16,"Miguel Sapochnik","David Shore (creator), Seth Hoffman, Russel Friend, Garrett Lerner","Hugh Laurie, Lisa Edelstein, Omar Epps, Robert Sean Leonard",N/A,9.2,933,http://ia.media-imdb.com/images/M/MV5BMTM3MjUyNzU5NF5BMl5BanBnXkFtZTcwMjM5MTkyNQ@@._V1_SX300.jpg,"Thirteen's ex-con friend, Darrien, arrives at Thirteen's apartment unannounced and in need of urgent medical attention. When she finds out that her friend has relapsed into drug use, ...",English,USA,N/A,"2014-01-31 00:00:00"
tt1900586,"Let's Hit Pause",2011,TV-MA,"23 min",Comedy,2011-09-05,"Joel Viertel","Stevie Long","Johann Urb, Stevie Long, Kristen Renton, Mercedes Manning",N/A,0.0,0,http://ia.media-imdb.com/images/M/MV5BMTY2NjAzODY3MF5BMl5BanBnXkFtZTcwMDA1Mjg2Ng@@._V1_SX300.jpg,"Stanny professes his love for Georgia, but she can't take his declaration seriously. Being pushy doesn't help him. When he presses the issue, she insists he move out. Shoot helps Joe find ...",English,USA,N/A,"2014-01-09 00:00:00"
tt1900588,"Third Wheelin' It with Lesbians",2011,TV-MA,"23 min",Comedy,2011-08-22,"Joel Viertel","Stevie Long","Johann Urb, Stevie Long, Kristen Renton, Mercedes Manning",N/A,0.0,0,http://ia.media-imdb.com/images/M/MV5BMTY2NjAzODY3MF5BMl5BanBnXkFtZTcwMDA1Mjg2Ng@@._V1_SX300.jpg,"Georgia is surprised to find how she's actually falling for Stanny, and Summer is more than smitten with the new girl in her bed. Joe asks for Stanny's help moving, and he hates to leave ...",English,USA,N/A,"2014-01-09 00:00:00"
tt1900589,"Laugh, Cry, Say Goodbye",2011,TV-MA,"26 min",Comedy,2011-09-12,"Joel Viertel","Stevie Long","Johann Urb, Stevie Long, Kristen Renton, Mercedes Manning",N/A,0.0,0,http://ia.media-imdb.com/images/M/MV5BMTY2NjAzODY3MF5BMl5BanBnXkFtZTcwMDA1Mjg2Ng@@._V1_SX300.jpg,"Summer can't stand the idea of not seeing Shoot again for months, and decides to join Shoot on her photography gig in Haiti. Hearing this news, Georgia is furious her best friend is running...",English,USA,N/A,"2014-01-09 00:00:00"
tt1900590,Pilot,2011,TV-MA,"30 min",Comedy,2011-08-15,"Joel Viertel","Stevie Long","Johann Urb, Stevie Long, Kristen Renton, Mercedes Manning",N/A,0.0,0,http://ia.media-imdb.com/images/M/MV5BMTY2NjAzODY3MF5BMl5BanBnXkFtZTcwMDA1Mjg2Ng@@._V1_SX300.jpg,"Dumped by his girlfriend, Joe asks his old friend Stanny to move in to combat the loneliness. But his old friend stubbornly refuses, having been ignored by Joe the previous year as Joe was ...",English,USA,N/A,"2014-01-09 00:00:00"
tt1900591,"The Threesome Episode",2011,TV-MA,"24 min",Comedy,2011-08-29,"Joel Viertel","Stevie Long","Johann Urb, Stevie Long, Kristen Renton, Mercedes Manning",N/A,0.0,0,http://ia.media-imdb.com/images/M/MV5BMTY2NjAzODY3MF5BMl5BanBnXkFtZTcwMDA1Mjg2Ng@@._V1_SX300.jpg,"Nowwhere to stay, Joe joins the other four friends at their house. Crashing on the couch causes uncomfortable tension, as Summer has a crush on Joe, and Georgia no longer has Stanny's full ...",English,USA,N/A,"2014-01-09 00:00:00"
tt1900817,"Area 51 Confidential",2011,TV-MA,"81 min","Mystery, Sci-Fi, Thriller",2011-09-24,"Brandon Slagle","Brandon Slagle, Devanny Pinn (story)","Adrian Quihuis, Devanny Pinn, Brandon Slagle, Wolfgang Meyer",N/A,4.8,296,http://ia.media-imdb.com/images/M/MV5BMTM2NTU3MzY1OF5BMl5BanBnXkFtZTcwNDExMzY2Ng@@._V1_SX300.jpg,"People from various walks of life find themselves held captive in a desolate area surrounding a secret government installation rumored to contain extraterrestrial life.",English,USA,N/A,"2014-10-13 00:46:37"
tt1900882,Frustrated,2011,"Not Rated","9 min","Short, Comedy, Drama",2011-07-01,"Sam Thonis","Sam Thonis","Douglas Chilson, Lee Cunningham, Emily Sheeran, Roman Smith",N/A,0.0,0,N/A,"A day in the life of Michael, a nervous, confused, and constipated 10-year-old.",English,USA,N/A,"2014-07-14 16:00:39"
tt1900942,"Betrayed at 17",2011,TV-14,"88 min",Drama,2011-10-09,"Doug Campbell","Christine Conradt (story), Christine Conradt, Ken Sanders (story)","Alexandra Paul, Jake Thomas, Katie Gill, Paula Trickey",N/A,5.5,449,http://ia.media-imdb.com/images/M/MV5BMTc4MzY3ODEzM15BMl5BanBnXkFtZTgwMDA4NTA2MDE@._V1_SX300.jpg,"A mother vows to get justice when her daughter's life is destroyed by a sex video that goes viral.",English,USA,N/A,"2014-10-15 00:32:26"
tt1900950,"Over 90 & Loving It",2011,TV-PG,"57 min","Documentary, Family, Music",2011-03-29,"Susan Polis Schutz, Stephen Schutz",N/A,"Fan Benno-Caris, Katie Brown, Fran Cowan, Marlow Cowan",N/A,0.0,0,N/A,"Over 90 and Loving It is a documentary about people in their 90s and 100s living extraordinary and passionate lives in every way. These are people who aren't aware of chronological age at ...",English,USA,N/A,"2014-03-15 13:51:55"
tt1902562,"The Fix",2011,TV-14,"60 min","Drama, Mystery",2011-05-09,"Greg Yaitanes","David Shore (created by), Thomas L. Moran (teleplay), David Shore (teleplay), Thomas L. Moran (story)","Hugh Laurie, Lisa Edelstein, Omar Epps, Robert Sean Leonard",N/A,8.0,544,http://ia.media-imdb.com/images/M/MV5BMjI4MzE3NjE5MV5BMl5BanBnXkFtZTcwOTYzNTEyNQ@@._V1_SX300.jpg,"When House and Wilson bet on a boxing match and disagree over the outcome, Wilson gives him exactly one day to pay up or prove him wrong.",English,USA,N/A,"2014-03-03 01:32:48"
tt1905230,"Weekend at Mort's",2011,TV-PG,"30 min","Animation, Comedy",2011-05-08,"Anthony Chun","Loren Bouchard (created by), Loren Bouchard (developed by), Jim Dauterive (developed by), Scott Jacobson, Lizzie Molyneux (staff writer), Kelvin Yu (staff writer), Scott Jacobson (staff writer), Holly Schlesinger (staff writer), Wendy Molyneux (staff writer), Nora Smith (staff writer), Steven Davis (staff writer), Scott Jacobsen","H. Jon Benjamin, Dan Mintz, Eugene Mirman, John Roberts",N/A,7.9,157,http://ia.media-imdb.com/images/M/MV5BMTg2MzI0NTQ3OV5BMl5BanBnXkFtZTgwODMyMzc1MDE@._V1_SX300.jpg,"Bob and his family are forced to spend the weekend at Mort the Mortician's while the restaurant is being de-molded. Linda and Bob double date with Mort and a female mortician he meets ...",English,USA,N/A,"2014-08-14 00:00:49"
tt1905888,"Necessary Roughness",2011,TV-PG,"30 min",Reality-TV,2011-05-02,"Jairus Cobb","Brian Greene, Greg Volk","Corey Harrison, Richard Harrison, Rick Harrison, Johnny Jimenez",N/A,6.3,12,http://ia.media-imdb.com/images/M/MV5BMTY4NjE5NDExN15BMl5BanBnXkFtZTcwODk2NTk5Mw@@._V1_SX300.jpg,"The Pawn Stars prepare for battle when a collection of secret plans from the WWII D-Day invasion marches into the shop. Will the guys storm the beach for these former top-secret wartime ...",English,USA,N/A,"2014-07-03 00:14:31"
tt1906323,"A Tiger in the Dark: Now and Forever",2011,PG-13,"11 min",Documentary,2013-12-19,"Drew Glick",N/A,"Drew Glick, Nicole Trychon, Mitchell Mack, Genevieve Thompson",N/A,7.9,43,http://ia.media-imdb.com/images/M/MV5BODczMTkxMzA4MV5BMl5BanBnXkFtZTcwNjYzNjkzNQ@@._V1_SX300.jpg,"See what waits for you in the dark.",English,USA,N/A,"2014-06-05 17:24:09"
tt1907184,"All Politics is Local",2011,TV-14,"22 min",Comedy,2011-08-24,"Shelley Jensen","David Kendall (creator), Bob Young (creator), David Kendall, Bob Young","Melissa Joan Hart, Joseph Lawrence, Taylor Spreitler, Nick Robinson",N/A,6.9,28,http://ia.media-imdb.com/images/M/MV5BMTYwMzk2NTQ0NV5BMl5BanBnXkFtZTgwNDg3MDgyMDE@._V1_SX300.jpg,"Mel's father returns to lobby for a bill Mel is against.",English,USA,N/A,"2014-03-04 06:07:33"
tt1907904,"21.0 Jump Street",2011,TV-14,"30 min","Comedy, Crime",2011-05-17,"Seth Gordon","Adam F. Goldberg (creator), Seth Gordon (creator), Adam F. Goldberg","Bret Harrison, Odette Annable, Alphonso McAuley, Christian Slater",N/A,7.8,85,http://ia.media-imdb.com/images/M/MV5BMjI1MTUwNjA1N15BMl5BanBnXkFtZTcwMjQ0NTM2Nw@@._V1_SX300.jpg,"When Contra Security is hired to find a teen cyber-bully, Cameron finds himself back at his former high school, where he must relive his un-glory days.",English,USA,N/A,"2014-01-13 00:00:00"
tt1908159,"Do as I Say, Not as I Did",2011,TV-14,"22 min",Comedy,2011-09-14,"David Trainer","Bob Young (creator), David Kendall (creator), Julie Brown","Melissa Joan Hart, Joseph Lawrence, Taylor Spreitler, Nick Robinson",N/A,7.2,46,http://ia.media-imdb.com/images/M/MV5BMTYwMzk2NTQ0NV5BMl5BanBnXkFtZTgwNDg3MDgyMDE@._V1_SX300.jpg,"Mel convinces Joe to follow Lennox to her school dance.",English,USA,N/A,"2014-05-27 10:11:45"
tt1908258,Funnybot,2011,TV-MA,"22 min","Animation, Comedy",2011-05-04,N/A,"Trey Parker (created by), Matt Stone (created by), Trey Parker, Mark Munley (script supervisor)","Trey Parker, Matt Stone, Mona Marshall, April Stewart",N/A,6.0,795,http://ia.media-imdb.com/images/M/MV5BMTI5MTYyNDU3NF5BMl5BanBnXkFtZTYwNjU1MzM5._V1_SX300.jpg,"After Jimmy declares that the Germans are the least funny people in the world in his comedy awards show, they retaliate by creating 'Funnybot' an automated comedian who is so funny that it puts all other comedians out of work.","English, German",USA,N/A,"2014-04-04 19:58:01"
tt1908558,"Shy of Normal: Tales of New Life Experiences",2011,"Not Rated","77 min",Comedy,2011-02-19,"Jason Paul Collum","Frank Anderson (play), Jason Paul Collum (screenplay), Greg North (play), Rose Wasielewski (play)","Brinke Stevens, Felissa Rose, Darcey Vanderhoef, Karen Dilloo",N/A,5.7,7,http://ia.media-imdb.com/images/M/MV5BMTQyNDA4NjQzMV5BMl5BanBnXkFtZTcwMTkyMTgwNQ@@._V1_SX300.jpg,"When an author loses her 'spark,' her friend suggests observing random people in public places and creating short, humorous stories about them.",English,USA,N/A,"2014-09-13 00:11:14"
tt1909172,"Episode #1.6054",2011,TV-14,"30 min","Drama, Romance",2011-04-26,"Cynthia J. Popp","Bradley Bell (head writer), Michael Minnis (head writer), Kay Alden (head writer), Rex M. Best (script writer)","John Burke, Scott Clifton, Don Diamont, Jennifer Gareis",N/A,0.0,0,http://ia.media-imdb.com/images/M/MV5BMjMyNDM1NjYyMV5BMl5BanBnXkFtZTgwMTY0OTg5MDE@._V1_SX300.jpg,"Former boyscout Thomas is a rock of courage and optimism for Brooke, who does little more then wine and sleep in the cave. Liam and Hope join the Logan home-front, worrying about the ...",English,USA,N/A,"2014-03-15 13:54:05"
tt1909174,"Episode #1.6056",2011,TV-14,"30 min","Drama, Romance",2011-04-28,"David Shaughnessy, Cynthia J. Popp","Bradley Bell (head writer), Michael Minnis (head writer), Kay Alden (head writer), Adam Dusevoir (script writer)","Brandon Beemer, Dennis Cockrum, Don Diamont, Lesley-Anne Down",N/A,0.0,0,http://ia.media-imdb.com/images/M/MV5BMjMyNDM1NjYyMV5BMl5BanBnXkFtZTgwMTY0OTg5MDE@._V1_SX300.jpg,"On the island, Thomas finds new courage by dreaming about rescue and home with Brooke, who nevertheless succumbs to the lure of berries which may well by poisonous. The Fiji captain whom ...",English,USA,N/A,"2014-03-15 13:54:06"
tt1909175,"Episode #1.6057",2011,TV-14,"30 min","Drama, Romance",2011-04-29,"Cynthia J. Popp","Bradley Bell (head writer), Michael Minnis (head writer), Kay Alden (head writer), Adam Dusevoir (script writer), Patrick Mulcahey (story)","Don Diamont, Patrick Duffy, Susan Flannery, Jennifer Gareis",N/A,5.0,5,http://ia.media-imdb.com/images/M/MV5BMjMyNDM1NjYyMV5BMl5BanBnXkFtZTgwMTY0OTg5MDE@._V1_SX300.jpg,"Hesitantly, Thomas succumbs to the lure of the berries which Brooke assures to be harmless. He feels a short nausea, then both enjoy a happy delirium, as if they discovered an island ...",English,USA,N/A,"2014-07-14 13:04:44"
tt1909270,"17 Miracles",2011,PG,"113 min","Adventure, History",2011-06-03,"T.C. Christensen","T.C. Christensen, Laurie Vukich (additional writer)","Jasen Wade, Emily Wadley, Jason Celaya, Natalie Blackman",N/A,5.9,655,http://ia.media-imdb.com/images/M/MV5BNTk2MjI1NDU1OF5BMl5BanBnXkFtZTcwMzQzNzk4Ng@@._V1_SX300.jpg,"As part of the Willie Handcart Company, Levi Savage (Jasen Wade) feared that leaving late in the season would lead to despair and death...",English,USA,N/A,"2014-11-07 01:05:53"
tt1909348,"Talking Funny",2011,TV-MA,"49 min","Comedy, Talk-Show",2011-04-20,"John Moffitt",N/A,"Louis C.K., Ricky Gervais, Chris Rock, Jerry Seinfeld",N/A,7.9,804,N/A,"Jerry Seinfeld, Chris Rock, Ricky Gervais and Louis C.K. let their guards down in an intimate, unscripted conversation about what it means to be a comedian.",English,USA,N/A,"2014-10-11 00:37:47"
tt1909456,"Light My Way!",2011,TV-PG,"60 min",Reality-TV,2011-06-30,"Michael Murray",N/A,"Dave Salmoni, AJ Gibson, Akbar Gbaja-Biamila, Eric Bach",N/A,7.5,8,http://ia.media-imdb.com/images/M/MV5BMTU0MDk0MzE3OV5BMl5BanBnXkFtZTgwNTM1MDM0MjE@._V1_SX300.jpg,"The teams must tame spirited horses and kayak down a river.",English,USA,N/A,"2014-09-13 13:00:48"
tt1909487,"I Quit!",2011,TV-14,"30 min",Reality-TV,2011-05-24,"Ken Snow","Richard Dominick (creator)","Ashley Broad, Les Gold, Seth Gold, Rich Pyle",N/A,4.5,11,http://ia.media-imdb.com/images/M/MV5BNzExMTM3MDkyNV5BMl5BanBnXkFtZTgwODEwOTQ2MjE@._V1_SX300.jpg,"Les and Seth face down Ashley in a final power struggle that could change the face of American Jewelry & Loan forever.",English,USA,N/A,"2014-09-09 06:32:25"
tt1909672,"Strawberries and Cream: Part 1",2011,TV-14,"60 min","Crime, Drama, Mystery",2011-05-19,"Chris Long","Bruno Heller (created by), Ashley Gable","Simon Baker, Robin Tunney, Tim Kang, Owain Yeoman",N/A,9.0,741,http://ia.media-imdb.com/images/M/MV5BMTM0MjU0MDkwMV5BMl5BanBnXkFtZTcwMTg3NTIzNQ@@._V1_SX300.jpg,"A robber with a bomb attached to him is blown up in front of a convenience store, and CBI soon discovers that there may be connections between this case and Red John and agent Hightower.",English,USA,N/A,"2014-10-21 00:24:57"
tt1909673,"Strawberries and Cream: Part 2",2011,TV-14,"60 min","Crime, Drama, Mystery",2011-05-19,"Chris Long","Bruno Heller (created by), Bruno Heller","Simon Baker, Robin Tunney, Tim Kang, Owain Yeoman",N/A,9.0,1,http://ia.media-imdb.com/images/M/MV5BMTQ5OTgzOTczM15BMl5BanBnXkFtZTcwMDM2OTY4MQ@@._V1_SX300.jpg,"Patrick trades Hightower's secret location to Laroche for the four remaining names on his list. The team then sets up a trap to uncover Red John's real informant, leading to a possible face-to-face showdown between Patrick and Red John.",English,USA,N/A,"2014-08-13 00:19:29"
tt1910498,"Alien Armageddon",2011,R,"95 min",Sci-Fi,2011-07-06,"Neil Johnson","Neil Johnson","Katharine Lee McEwan, Don Scribner, Rochelle Vallese, Benjamin J. Cain Jr.",N/A,2.0,917,http://ia.media-imdb.com/images/M/MV5BMjA4NDM1NjY0MV5BMl5BanBnXkFtZTcwNTE5MTUxNw@@._V1_SX300.jpg,"The story of Jodie Elliot, a young woman who is trying to find her daughter in a city controlled by an invading alien army.",English,"UK, USA",N/A,"2014-10-30 00:24:07"
tt1911435,"Lights, Camera, Cook",2011,TV-G,"60 min","Game-Show, Reality-TV",2011-06-05,N/A,N/A,"Bobby Flay, Giada De Laurentiis, Whitney Chen, Justin Balmes",N/A,0.0,0,http://ia.media-imdb.com/images/M/MV5BNjQzMjIxMDQxNV5BMl5BanBnXkFtZTcwMjQ4NDcwNQ@@._V1_SX300.jpg,"The 15 finalists meet in Los Angeles at Hollywood's famous Grauman's Chinese Theater to kick off the competition for a chance to win their own Food Network show. To kick off the competition...",English,USA,N/A,"2014-02-17 00:09:07"
tt1911437,"In the Line of Fire",2011,TV-G,"60 min","Game-Show, Reality-TV",2011-06-12,N/A,N/A,"Bobby Flay, Whitney Chen, Justin Balmes, Juba Kali",N/A,0.0,0,http://ia.media-imdb.com/images/M/MV5BNjQzMjIxMDQxNV5BMl5BanBnXkFtZTcwMjQ4NDcwNQ@@._V1_SX300.jpg,"The remaining 14 hopefuls, joined by pizza-throwing champion Tony Gemignani, put their own personal twist on pizza. With a surprise elimination after the first challenge, the 13 finalists ...",English,USA,N/A,"2014-03-14 00:07:43"
tt1911533,"Anneliese: The Exorcist Tapes",2011,R,"91 min",Horror,2011-03-01,"Jude Gerard Prest",N/A,"Yaz Canli, Kai Cofer, Christopher Karl Johnson, Nikki Muller",N/A,3.0,534,http://ia.media-imdb.com/images/M/MV5BMjE1MTk5NTE0N15BMl5BanBnXkFtZTcwNjQyNTA5Ng@@._V1_SX300.jpg,"Documentary covering the famous 'demonic possession' case of Anneliese Michel. The film features authentic footage of 'exorcisms' and other shocking events, considered to be the inspiration...","English, German, French",USA,N/A,"2014-10-11 00:19:41"
tt1911600,"Miss Bala",2011,R,"113 min","Crime, Drama, Thriller",2011-09-09,"Gerardo Naranjo","Mauricio Katz, Gerardo Naranjo","Stephanie Sigman, Juan Carlos Galvï¿½n, Noï¿½ Hernï¿½ndez, Irene Azuela",80,6.5,6,http://ia.media-imdb.com/images/M/MV5BMjIyMTY1NTg1Nl5BMl5BanBnXkFtZTcwMjU1OTIyNw@@._V1_SX300.jpg,"After entering a beauty contest in Tijuana, a young woman witnesses drug-related murders and is forced to do the gang's bidding.","Spanish, English","Mexico, USA","3 wins & 8 nominations.","2014-10-12 00:09:16"
tt1912226,"Episode #1.6033",2011,TV-14,"30 min","Drama, Romance",2011-03-28,"Michael Stich","Bradley Bell (head writer), Michael Minnis (head writer), Kay Alden (head writer), John F. Smith (script writer)","Mercedes Cornett, Susan Flannery, Adam Gregory, Rick Hearst",N/A,0.0,0,http://ia.media-imdb.com/images/M/MV5BMjMyNDM1NjYyMV5BMl5BanBnXkFtZTgwMTY0OTg5MDE@._V1_SX300.jpg,"Thomas firmly stands his ground against non-supportive Steffy, who dares suggest he should give in on Taboo to avoid a rift with Ridge like she claims regretting. At the airport, Ridge and ...",English,USA,N/A,"2014-03-15 13:55:09"
tt1912227,"Episode #1.6034",2011,TV-14,"30 min","Drama, Romance",2011-03-29,"Michael Stich","Bradley Bell (head writer), Michael Minnis (head writer), Kay Alden (head writer), Rex M. Best (script writer)","Susan Flannery, Adam Gregory, Katherine Kelly Lang, Ronn Moss",N/A,0.0,0,http://ia.media-imdb.com/images/M/MV5BMjMyNDM1NjYyMV5BMl5BanBnXkFtZTgwMTY0OTg5MDE@._V1_SX300.jpg,"Thomas worries when he hears that Taylor and Stephanie joined Ridge and Brooke in Paris, so he asks Steffy to help him get there on Bill's private jet, which she stubbornly mistakes for ...",English,USA,N/A,"2014-03-15 13:55:09"
tt1912398,"God Bless America",2011,R,"105 min","Action, Comedy, Crime",2012-05-31,"Bobcat Goldthwait","Bobcat Goldthwait","Joel Murray, Tara Lynne Barr, Melinda Page Hamilton, Mackenzie Brooke Smith",56,7.3,51,http://ia.media-imdb.com/images/M/MV5BMTQwMTc1MzA4NF5BMl5BanBnXkFtZTcwNzQwMTgzNw@@._V1_SX300.jpg,"On a mission to rid society of its most repellent citizens, terminally ill Frank makes an unlikely accomplice in 16-year-old Roxy.",English,USA,"2 wins & 3 nominations.","2014-10-25 00:12:58"
